Client ID,Age,"Gender 
1: Female, 2: Male",County,Income Group,
717,42,1,Laois,10001 - 40000,
718,22,0,Dublin,10001 - 40000,
719,28,1,Louth,40001 - 60000,
720,42,0,Dublin,100000+,
721,59,1,Ballina,60001 - 100000,
722,42,0,Tipperary,10001 - 40000,
723,21,0,Carlow,60001 - 100000,
724,33,0,Longford,40001 - 60000,
725,66,1,Laois,10001 - 40000,
726,21,1,Cavan,10001 - 40000,
727,43,1,Dublin,10001 - 40000,
728,35,0,Dublin,10001 - 40000,
729,69,0,Dublin,60001 - 100000,
730,47,1,Dublin,60001 - 100000,
731,28,0,Dublin,0 - 10000,
732,56,1,Louth,10001 - 40000,
733,21,0,Dublin,10001 - 40000,
734,55,0,Clare,100000+,
735,33,0,Cork,10001 - 40000,
736,69,0,Dublin,60001 - 100000,
737,60,0,Laois,40001 - 60000,
738,44,0,Dublin,0 - 10000,
739,37,0,Dublin,60001 - 100000,
740,58,1,Kerry,10001 - 40000,
741,27,1,Dublin,100000+,
742,46,1,Dublin,0 - 10000,
743,58,1,Kerry,10001 - 40000,
744,43,0,Dublin,10001 - 40000,
745,30,0,Kerry,10001 - 40000,
746,32,0,Dublin,10001 - 40000,
747,41,1,Dublin,60001 - 100000,
748,66,1,Cork,10001 - 40000,
749,33,0,Clare,60001 - 100000,
750,26,0,Clare,100000+,
751,20,0,Dublin,40001 - 60000,
752,38,0,Dublin,60001 - 100000,
753,53,1,Cork,10001 - 40000,
754,34,1,Cork,10001 - 40000,
755,40,1,Dublin,10001 - 40000,
756,21,0,Cork,10001 - 40000,
757,68,0,Dublin,10001 - 40000,
758,20,1,Offaly,10001 - 40000,
759,43,1,Meath,60001 - 100000,
760,22,1,Cork,100000+,
761,50,0,Dublin,10001 - 40000,
762,69,0,Cork,100000+,
763,57,0,Limerick,10001 - 40000,
764,61,1,Kerry,10001 - 40000,
765,57,0,Clare,40001 - 60000,
766,34,1,Dublin,10001 - 40000,
767,36,0,Dublin,10001 - 40000,
768,51,0,Kildare,10001 - 40000,
769,66,0,Dublin,0 - 10000,
770,66,1,Dublin,10001 - 40000,
771,56,0,Laois,60001 - 100000,
772,61,0,Dublin,60001 - 100000,
773,23,0,Cork,60001 - 100000,
774,42,0,Clare,10001 - 40000,
775,45,0,Cork,10001 - 40000,
776,50,1,Dublin,10001 - 40000,
777,64,0,Wicklow,40001 - 60000,
778,42,0,Mayo,10001 - 40000,
779,29,1,Dublin,40001 - 60000,
780,35,1,Cavan,10001 - 40000,
781,49,0,Dublin,100000+,
782,37,0,Cavan,60001 - 100000,
783,55,0,Dublin,10001 - 40000,
784,52,0,Dublin,40001 - 60000,
785,57,0,Dublin,10001 - 40000,
786,33,1,Dublin,10001 - 40000,
787,66,0,Kildare,40001 - 60000,
788,61,1,Offaly,10001 - 40000,
789,32,1,Dublin,60001 - 100000,
790,51,1,Dublin,0 - 10000,
791,57,0,Kildare,10001 - 40000,
792,58,1,Dublin,10001 - 40000,
793,66,0,Dublin,60001 - 100000,
794,52,0,Dublin,10001 - 40000,
795,45,1,Offaly,10001 - 40000,
796,52,0,Dublin,10001 - 40000,
797,29,0,Dublin,40001 - 60000,
798,61,0,Dublin,10001 - 40000,
799,22,0,Wicklow,10001 - 40000,
800,63,1,Dublin,10001 - 40000,
801,68,1,Dublin,10001 - 40000,
802,36,0,Dublin,40001 - 60000,
803,42,1,Dublin,10001 - 40000,
804,25,0,Leitrim,100000+,
805,69,1,Dublin,100000+,
806,27,0,Dublin,10001 - 40000,
807,44,0,Dublin,40001 - 60000,
808,32,0,Cork,60001 - 100000,
809,53,0,Dublin,10001 - 40000,
810,42,0,Limerick,10001 - 40000,
811,41,1,Cork,10001 - 40000,
812,52,0,Dublin,10001 - 40000,
813,31,0,Dublin,60001 - 100000,
814,20,1,Dublin,100000+,
815,32,0,Wicklow,60001 - 100000,
816,22,1,Galway,0 - 10000,
817,46,1,Dublin,60001 - 100000,
818,65,0,Louth,60001 - 100000,
819,28,1,Kerry,10001 - 40000,
820,38,1,Cork,10001 - 40000,
821,30,0,Cork,10001 - 40000,
822,51,1,Dublin,40001 - 60000,
823,28,1,Dublin,60001 - 100000,
824,22,0,Dublin,10001 - 40000,
825,60,0,Mayo,10001 - 40000,
826,44,0,Tipperary,10001 - 40000,
827,63,1,Dublin,100000+,
828,48,1,Dublin,100000+,
829,51,1,Galway,40001 - 60000,
830,24,1,Dublin,100000+,
831,63,0,Waterford,0 - 10000,
832,21,0,Dublin,40001 - 60000,
833,67,0,Dublin,60001 - 100000,
834,44,0,Clare,10001 - 40000,
835,58,0,Kerry,10001 - 40000,
836,51,0,Cork,10001 - 40000,
837,70,1,Laois,10001 - 40000,
838,36,0,Dublin,60001 - 100000,
839,61,0,Dublin,10001 - 40000,
840,41,1,Leitrim,10001 - 40000,
841,30,0,Tipperary,60001 - 100000,
842,53,0,Leitrim,0 - 10000,
843,56,1,Dublin,10001 - 40000,
844,43,0,Dublin,100000+,
845,48,0,Dublin,10001 - 40000,
846,67,0,Donegal,10001 - 40000,
847,27,0,Cork,0 - 10000,
848,34,0,Cork,0 - 10000,
849,38,0,Dublin,0 - 10000,
850,66,1,Dublin,60001 - 100000,
851,54,0,Dublin,40001 - 60000,
852,55,1,Dublin,10001 - 40000,
853,26,1,Dublin,10001 - 40000,
854,21,1,Dublin,10001 - 40000,
855,34,1,Dublin,10001 - 40000,
856,41,1,Kilkenny,100000+,
857,54,0,Dublin,10001 - 40000,
858,34,1,Dublin,10001 - 40000,
859,30,1,Dublin,10001 - 40000,
860,46,0,Cork,10001 - 40000,
861,20,1,Dublin,10001 - 40000,
862,59,1,Dublin,10001 - 40000,
863,60,0,Dublin,10001 - 40000,
864,29,1,Dublin,60001 - 100000,
865,40,1,Dublin,10001 - 40000,
866,51,0,Clare,60001 - 100000,
867,24,0,Spain,10001 - 40000,
868,59,0,Dublin,10001 - 40000,
869,59,1,Dublin,10001 - 40000,
870,46,1,Cork,10001 - 40000,
871,43,1,Dublin,10001 - 40000,
872,62,1,Dublin,10001 - 40000,
873,29,1,Cavan,60001 - 100000,
874,63,0,Dublin,60001 - 100000,
875,20,0,Dublin,100000+,
876,68,0,Leitrim,10001 - 40000,
877,46,1,Longford,10001 - 40000,
878,69,1,Laois,60001 - 100000,
879,51,0,Dublin,60001 - 100000,
880,29,0,Kerry,10001 - 40000,
881,28,1,Dublin,60001 - 100000,
882,38,0,Kerry,10001 - 40000,
883,54,0,Kildare,40001 - 60000,
884,44,0,Dublin,40001 - 60000,
885,42,1,Dublin,60001 - 100000,
886,21,0,Donegal,40001 - 60000,
887,30,0,Dublin,60001 - 100000,
888,60,1,Laois,40001 - 60000,
889,53,1,Dublin,60001 - 100000,
890,58,0,Cork,10001 - 40000,
891,43,0,Cork,10001 - 40000,
892,51,0,Clare,10001 - 40000,
893,39,1,Dublin,10001 - 40000,
894,53,1,Dublin,10001 - 40000,
895,55,0,Dublin,0 - 10000,
896,36,0,Clare,10001 - 40000,
897,56,1,Dublin,100000+,
898,38,0,Dublin,10001 - 40000,
899,24,0,Dublin,10001 - 40000,
900,37,0,Mayo,100000+,
901,43,0,Dublin,100000+,
902,37,0,Kildare,10001 - 40000,
903,55,0,Tipperary,10001 - 40000,
904,68,1,Kildare,10001 - 40000,
905,59,0,Cork,40001 - 60000,
906,52,1,Dublin,10001 - 40000,
907,61,1,Dublin,10001 - 40000,
908,44,1,Kerry,10001 - 40000,
909,70,1,Cork,60001 - 100000,
910,56,0,Meath,10001 - 40000,
911,49,1,Cork,10001 - 40000,
912,67,1,Cork,10001 - 40000,
913,35,1,Cork,60001 - 100000,
914,21,1,Dublin,10001 - 40000,
915,32,1,Dublin,40001 - 60000,
916,24,0,Waterford,10001 - 40000,
917,68,0,Cork,60001 - 100000,
918,35,1,Dublin,10001 - 40000,
919,45,0,Offaly,60001 - 100000,
920,34,1,Tipperary,10001 - 40000,
921,58,1,Dublin,10001 - 40000,
922,63,1,Cork,10001 - 40000,
923,51,1,Clare,100000+,
924,45,0,Tipperary,10001 - 40000,
925,24,0,Galway,40001 - 60000,
926,28,1,Dublin,10001 - 40000,
927,54,1,Dublin,60001 - 100000,
928,45,0,Kilkenny,10001 - 40000,
929,69,1,Dublin,10001 - 40000,
930,58,0,Kerry,0 - 10000,
931,56,1,Dublin,10001 - 40000,
932,60,1,Cavan,60001 - 100000,
933,35,1,Dublin,10001 - 40000,
934,33,0,Cavan,100000+,
935,26,1,Dublin,40001 - 60000,
936,54,0,Louth,10001 - 40000,
937,37,0,Dublin,10001 - 40000,
938,46,1,Longford,100000+,
939,61,1,Dublin,40001 - 60000,
940,29,0,Dublin,100000+,
941,20,1,Meath,10001 - 40000,
942,60,0,Dublin,40001 - 60000,
943,42,1,Limerick,40001 - 60000,
944,23,1,Dublin,10001 - 40000,
945,52,0,Louth,100000+,
946,39,1,Cavan,10001 - 40000,
947,69,0,Dublin,60001 - 100000,
948,65,1,Galway,10001 - 40000,
949,48,1,Dublin,60001 - 100000,
950,100,0,Dublin,60001 - 100000,
951,33,1,Meath,10001 - 40000,
952,50,1,Dublin,60001 - 100000,
953,48,1,Limerick,10001 - 40000,
954,31,0,Dublin,100000+,
955,30,1,Dublin,60001 - 100000,
956,26,0,Cork,100000+,
957,27,0,Dublin,10001 - 40000,
958,49,1,Donegal,60001 - 100000,
959,40,1,Galway,40001 - 60000,
960,66,0,Dublin,60001 - 100000,
961,40,1,Dublin,10001 - 40000,
962,69,0,Cavan,10001 - 40000,
963,36,0,Dublin,10001 - 40000,
964,35,0,Clare,10001 - 40000,
965,32,0,Limerick,100000+,
966,37,0,Clare,10001 - 40000,
967,55,1,Meath,60001 - 100000,
968,26,1,Dublin,10001 - 40000,
969,55,1,Clare,100000+,
970,54,1,Carlow,10001 - 40000,
971,29,1,Cork,10001 - 40000,
972,39,1,Dublin,10001 - 40000,
973,43,0,Dublin,10001 - 40000,
974,50,1,Dublin,10001 - 40000,
975,30,0,Cork,60001 - 100000,
976,43,1,Cork,100000+,
977,52,1,Longford,10001 - 40000,
978,62,0,Dublin,40001 - 60000,
979,66,0,Leitrim,10001 - 40000,
980,45,0,Dublin,10001 - 40000,
981,36,0,Cavan,60001 - 100000,
982,67,0,Dublin,10001 - 40000,
983,24,1,Dublin,10001 - 40000,
984,24,1,Louth,100000+,
985,21,1,Cork,10001 - 40000,
986,47,0,Dublin,60001 - 100000,
987,36,0,Clare,60001 - 100000,
988,57,1,Dublin,10001 - 40000,
989,41,1,Dublin,10001 - 40000,
990,52,1,Dublin,10001 - 40000,
991,63,1,Louth,100000+,
992,70,1,Dublin,10001 - 40000,
993,49,1,Dublin,10001 - 40000,
994,38,0,Cavan,40001 - 60000,
995,47,0,Kildare,10001 - 40000,
996,23,0,Cork,60001 - 100000,
997,42,1,Dublin,10001 - 40000,
998,30,1,Kilkenny,100000+,
999,55,0,Louth,60001 - 100000,
1000,63,0,Cork,60001 - 100000,
1001,38,0,Cork,10001 - 40000,
1002,50,1,Dublin,60001 - 100000,
1003,63,1,Waterford,40001 - 60000,
1004,41,0,Dublin,10001 - 40000,
1005,37,1,Dublin,40001 - 60000,
1006,41,1,Clare,100000+,
1007,66,1,Donegal,10001 - 40000,
1008,20,1,Cavan,60001 - 100000,
1009,28,0,Galway,10001 - 40000,
1010,47,0,Dublin,10001 - 40000,
1011,58,1,Dublin,10001 - 40000,
1012,21,0,Meath,40001 - 60000,
1013,67,1,Dublin,10001 - 40000,
1014,57,0,Limerick,60001 - 100000,
1015,30,0,Offaly,10001 - 40000,
1016,51,1,Waterford,60001 - 100000,
1017,47,1,Dublin,40001 - 60000,
1018,25,0,Limerick,60001 - 100000,
1019,64,1,Limerick,10001 - 40000,
1020,53,0,Offaly,60001 - 100000,
1021,28,0,Dublin,10001 - 40000,
1022,59,1,Dublin,0 - 10000,
1023,56,0,Longford,10001 - 40000,
1024,37,1,Dublin,10001 - 40000,
1025,69,0,Cork,100000+,
1026,67,0,Cork,10001 - 40000,
1027,63,0,Cork,100000+,
1028,64,1,Dublin,10001 - 40000,
1029,63,0,Kilkenny,40001 - 60000,
1030,20,0,Dublin,60001 - 100000,
1031,40,0,Dublin,10001 - 40000,
1032,67,1,Dublin,10001 - 40000,
1033,58,1,Cork,10001 - 40000,
1034,33,1,Waterford,60001 - 100000,
1035,29,0,Dublin,10001 - 40000,
1036,30,1,Longford,10001 - 40000,
1037,43,0,Dublin,10001 - 40000,
1038,32,1,Monaghan,100000+,
1039,65,1,Dublin,60001 - 100000,
1040,52,0,Dublin,60001 - 100000,
1041,62,0,Dublin,60001 - 100000,
1042,46,1,Dublin,10001 - 40000,
1043,53,1,Galway,100000+,
1044,68,1,Galway,10001 - 40000,
1045,61,0,Dublin,100000+,
1046,37,1,Kildare,10001 - 40000,
1047,21,0,Dublin,10001 - 40000,
1048,52,1,Dublin,10001 - 40000,
1049,34,0,Cork,60001 - 100000,
1050,42,1,Cavan,10001 - 40000,
1051,46,1,Cork,40001 - 60000,
1052,21,0,Cork,10001 - 40000,
1053,48,0,Dublin,100000+,
1054,63,0,Laois,60001 - 100000,
1055,46,1,Carlow,100000+,
1056,42,1,Dublin,10001 - 40000,
1057,66,0,Dublin,60001 - 100000,
1058,33,1,Clare,10001 - 40000,
1059,52,1,Cork,10001 - 40000,
1060,41,1,Dublin,10001 - 40000,
1061,48,0,Dublin,10001 - 40000,
1062,42,1,Longford,10001 - 40000,
1063,70,0,Dublin,10001 - 40000,
1064,60,0,Louth,10001 - 40000,
1065,69,1,Cork,60001 - 100000,
1066,21,0,Dublin,60001 - 100000,
1067,29,1,Cork,10001 - 40000,
1068,38,0,Offaly,10001 - 40000,
1069,59,0,Cork,10001 - 40000,
1070,29,0,Dublin,40001 - 60000,
1071,27,0,Kerry,10001 - 40000,
1072,30,1,Dublin,10001 - 40000,
1073,51,1,Cork,10001 - 40000,
1074,68,0,Cork,10001 - 40000,
1075,68,0,Mayo,10001 - 40000,
1076,51,0,Cork,10001 - 40000,
1077,38,1,Cork,10001 - 40000,
1078,51,0,Dublin,10001 - 40000,
1079,45,0,Limerick,10001 - 40000,
1080,64,0,Sligo Town,10001 - 40000,
1081,38,1,Waterford,10001 - 40000,
1082,57,1,Cork,10001 - 40000,
1083,26,0,Cork,100000+,
1084,37,0,Dublin,60001 - 100000,
1085,57,1,Cork,60001 - 100000,
1086,47,1,Dublin,10001 - 40000,
1087,47,0,Dublin,60001 - 100000,
1088,68,0,Dublin,10001 - 40000,
1089,32,1,Limerick,100000+,
1090,64,1,Louth,100000+,
1091,63,1,Dublin,60001 - 100000,
1092,45,1,Kerry,10001 - 40000,
1093,53,1,Cavan,40001 - 60000,
1094,47,0,Cork,60001 - 100000,
1095,36,0,Dublin,10001 - 40000,
1096,48,1,Dublin,10001 - 40000,
1097,30,0,Dublin,60001 - 100000,
1098,51,0,Waterford,60001 - 100000,
1099,70,1,Dublin,10001 - 40000,
1100,33,1,Dublin,10001 - 40000,
1101,53,1,Dublin,10001 - 40000,
1102,25,1,Dublin,10001 - 40000,
1103,35,1,Laois,10001 - 40000,
1104,70,1,Waterford,10001 - 40000,
1105,51,1,Clare,40001 - 60000,
1106,70,0,Cork,10001 - 40000,
1107,37,1,Dublin,10001 - 40000,
1108,41,0,Dublin,10001 - 40000,
1109,35,0,Cavan,60001 - 100000,
1110,67,0,Cork,100000+,
1111,23,1,Offaly,10001 - 40000,
1112,67,1,Dublin,10001 - 40000,
1113,31,0,Cavan,10001 - 40000,
1114,61,0,Dublin,10001 - 40000,
1115,26,0,Tipperary,60001 - 100000,
1116,20,0,Dublin,40001 - 60000,
1117,51,1,Clare,10001 - 40000,
1118,47,0,Dublin,10001 - 40000,
1119,60,0,Dublin,40001 - 60000,
1120,27,1,Dublin,60001 - 100000,
1121,31,1,Dublin,10001 - 40000,
1122,42,0,Dublin,60001 - 100000,
1123,22,1,Cork,10001 - 40000,
1124,51,1,Louth,100000+,
1125,37,1,Dublin,10001 - 40000,
1126,50,0,Cork,40001 - 60000,
1127,61,1,Cork,10001 - 40000,
1128,53,1,Dublin,10001 - 40000,
1129,33,0,Cavan,10001 - 40000,
1130,68,0,Longford,10001 - 40000,
1131,45,0,Mayo,10001 - 40000,
1132,43,1,Dublin,10001 - 40000,
1133,56,1,Dublin,40001 - 60000,
1134,60,0,Cork,100000+,
1135,55,0,Wicklow,60001 - 100000,
1136,67,1,Louth,40001 - 60000,
1137,58,0,Leitrim,40001 - 60000,
1138,51,0,Offaly,0 - 10000,
1139,52,0,Tipperary,10001 - 40000,
1140,38,0,Leitrim,40001 - 60000,
1141,46,0,Mayo,10001 - 40000,
1142,34,0,Offaly,10001 - 40000,
1143,39,1,Dublin,40001 - 60000,
1144,34,1,Cork,10001 - 40000,
1145,65,0,Dublin,40001 - 60000,
1146,45,1,Carlow,10001 - 40000,
1147,50,0,Dublin,10001 - 40000,
1148,55,1,Cork,100000+,
1149,29,0,Dublin,100000+,
1150,25,1,Clare,10001 - 40000,
1151,46,0,Dublin,10001 - 40000,
1152,57,0,Meath,60001 - 100000,
1153,70,0,Dublin,60001 - 100000,
1154,22,1,Dublin,10001 - 40000,
1155,60,0,Kerry,60001 - 100000,
1156,44,1,Dublin,10001 - 40000,
1157,26,0,Wicklow,60001 - 100000,
1158,66,1,Monaghan,100000+,
1159,61,0,Cork,60001 - 100000,
1160,66,1,Cork,10001 - 40000,
1161,38,1,Monaghan,10001 - 40000,
1162,22,0,Dublin,10001 - 40000,
1163,21,1,Limerick,10001 - 40000,
1164,22,1,Waterford,10001 - 40000,
1165,40,1,Dublin,60001 - 100000,
1166,36,1,Wicklow,40001 - 60000,
1167,29,0,Donegal,100000+,
1168,21,0,Kilkenny,40001 - 60000,
1169,63,1,Cork City,10001 - 40000,
1170,46,1,Kilkenny,60001 - 100000,
1171,38,0,Dublin,10001 - 40000,
1172,40,0,Donegal,10001 - 40000,
1173,23,1,Dublin,10001 - 40000,
1174,66,1,Dublin,10001 - 40000,
1175,52,0,Dublin,10001 - 40000,
1176,44,1,Monaghan,10001 - 40000,
1177,24,1,Longford,10001 - 40000,
1178,24,0,Dublin,10001 - 40000,
1179,51,0,Cork,10001 - 40000,
1180,41,1,Louth,10001 - 40000,
1181,50,0,Galway,10001 - 40000,
1182,60,1,Mayo,10001 - 40000,
1183,30,1,Dublin,60001 - 100000,
1184,59,0,Waterford,60001 - 100000,
1185,37,1,Dublin,100000+,
1186,69,1,Carlow,60001 - 100000,
1187,20,0,Offaly,60001 - 100000,
1188,44,1,Dublin,40001 - 60000,
1189,54,0,Dublin,10001 - 40000,
1190,46,1,Cork,10001 - 40000,
1191,59,1,Dublin,10001 - 40000,
1192,58,0,Meath,100000+,
1193,55,1,Dublin,10001 - 40000,
1194,22,1,Dublin,60001 - 100000,
1195,41,1,Donegal,100000+,
1196,47,0,Dublin,40001 - 60000,
1197,44,1,Cork,100000+,
1198,56,1,Longford,10001 - 40000,
1199,28,1,Wicklow,10001 - 40000,
1200,68,0,Dublin,10001 - 40000,
1201,33,0,Dublin,60001 - 100000,
1202,33,0,Dublin,10001 - 40000,
1203,46,0,Cork,10001 - 40000,
1204,68,0,Cork,10001 - 40000,
1205,56,0,Louth,10001 - 40000,
1206,34,0,Dublin,100000+,
1207,29,0,Dublin,10001 - 40000,
1208,51,0,Galway,10001 - 40000,
1209,54,1,Offaly,10001 - 40000,
1210,51,1,Dublin,60001 - 100000,
1211,64,0,Cork,10001 - 40000,
1212,24,0,Leitrim,40001 - 60000,
1213,63,0,Louth,40001 - 60000,
1214,28,0,Dublin,60001 - 100000,
1215,35,1,Dublin,60001 - 100000,
1216,41,1,Meath,100000+,
1217,39,1,Carlow,10001 - 40000,
1218,40,1,Kildare,10001 - 40000,
1219,41,0,Dublin,100000+,
1220,67,0,Tipperary,10001 - 40000,
1220,48,1,Kildare,100000+,
1221,21,0,Dublin,10001 - 40000,
1222,47,0,Cork,10001 - 40000,
1223,35,1,Tipperary,10001 - 40000,
1224,31,1,Dublin,40001 - 60000,
1225,45,0,Mayo,40001 - 60000,
1226,57,0,Mayo,60001 - 100000,
1227,25,1,Dublin,100000+,
1228,45,1,Cork,60001 - 100000,
1229,59,1,Meath,60001 - 100000,
1230,45,0,Cork,40001 - 60000,
1231,55,0,Cork,40001 - 60000,
1232,46,1,Kerry,40001 - 60000,
1233,51,0,Dublin,10001 - 40000,
1234,65,0,Dublin,10001 - 40000,
1235,57,1,Dublin,60001 - 100000,
1236,62,0,Dublin,10001 - 40000,
1237,54,1,Dublin,10001 - 40000,
1238,35,1,Clare,10001 - 40000,
1239,45,1,Waterford,10001 - 40000,
1240,67,1,Dublin,60001 - 100000,
1241,30,0,Dublin,40001 - 60000,
1242,20,0,Cork,40001 - 60000,
1243,43,1,Kildare,0 - 10000,
1244,63,1,Dublin,10001 - 40000,
1245,49,0,Limerick,10001 - 40000,
1246,48,1,Kildare,40001 - 60000,
1247,39,1,Dublin,10001 - 40000,
1248,53,0,Dublin,60001 - 100000,
1249,70,1,Dublin,10001 - 40000,
1250,23,0,Kildare,10001 - 40000,
1251,46,1,Galway,10001 - 40000,
1252,60,0,Mayo,60001 - 100000,
1253,33,0,Dublin,10001 - 40000,
1254,20,1,Dublin,100000+,
1255,66,0,Dublin,40001 - 60000,
1256,29,0,Dublin,10001 - 40000,
1257,31,0,Carlow,10001 - 40000,
1258,25,1,Cork,10001 - 40000,
1259,25,1,Monaghan,60001 - 100000,
1260,52,0,Dublin,10001 - 40000,
1261,36,0,Monaghan,10001 - 40000,
1262,28,0,Clare,100000+,
1263,68,1,Clare,10001 - 40000,
1264,30,1,Dublin,100000+,
1265,36,0,Dublin,40001 - 60000,
1266,22,0,Limerick,0 - 10000,
1267,57,0,Cork,60001 - 100000,
1268,36,1,Offaly,10001 - 40000,
1269,45,0,Dublin,60001 - 100000,
1270,47,1,Cork,10001 - 40000,
1271,36,0,Dublin,60001 - 100000,
1272,51,0,Laois,10001 - 40000,
1273,51,0,Dublin,40001 - 60000,
1274,62,0,Cork,10001 - 40000,
1275,46,1,Dublin,60001 - 100000,
1276,20,0,Cork,60001 - 100000,
1277,41,0,Clare,10001 - 40000,
1278,56,0,Dublin,10001 - 40000,
1279,31,1,Dublin,10001 - 40000,
1280,21,1,Dublin,40001 - 60000,
1281,36,1,Cork,10001 - 40000,
1282,68,0,Dublin,40001 - 60000,
1283,54,1,Dublin,60001 - 100000,
1284,37,1,Meath,100000+,
1285,49,1,Cork,40001 - 60000,
1286,21,0,Dublin,10001 - 40000,
1287,48,0,Cork,10001 - 40000,
1288,31,1,Cork,10001 - 40000,
1289,34,1,Rosslare,100000+,
1290,38,1,Kerry,60001 - 100000,
1291,39,0,Dublin,60001 - 100000,
1292,24,1,Dublin,10001 - 40000,
1293,23,0,Dublin,10001 - 40000,
1294,59,0,Kildare,10001 - 40000,
1295,27,0,Dublin,10001 - 40000,
1296,69,1,Dublin,0 - 10000,
1297,20,1,Dublin,40001 - 60000,
1298,64,0,Cork,60001 - 100000,
1299,41,0,Dublin,10001 - 40000,
1300,23,1,Dublin,10001 - 40000,
1301,42,1,Dublin,40001 - 60000,
1302,68,0,Dublin,10001 - 40000,
1303,67,1,Dublin,10001 - 40000,
1304,39,1,Dublin,10001 - 40000,
1305,63,1,Dublin,10001 - 40000,
1306,46,1,Laois,40001 - 60000,
1307,29,1,Dublin,10001 - 40000,
1308,51,1,Dublin,10001 - 40000,
1309,20,0,Mayo,10001 - 40000,
1310,68,1,Longford,10001 - 40000,
1311,55,0,Cavan,10001 - 40000,
1312,59,0,Dublin,0 - 10000,
1313,36,1,Cavan,60001 - 100000,
1314,47,0,Dublin,10001 - 40000,
1315,46,1,Dublin,0 - 10000,
1316,52,1,Clare,10001 - 40000,
1317,50,1,Tipperary,10001 - 40000,
1318,52,0,Donegal,10001 - 40000,
1319,39,0,Dublin,10001 - 40000,
1320,68,1,Dublin,10001 - 40000,
1321,22,0,Dublin,10001 - 40000,
1322,68,0,Tipperary,60001 - 100000,
1323,45,1,Laois,10001 - 40000,
1324,69,0,Kerry,10001 - 40000,
1325,48,0,Mayo,60001 - 100000,
1326,25,1,Donegal,60001 - 100000,
1327,24,1,Dublin,10001 - 40000,
1328,56,0,Cork,10001 - 40000,
1329,23,0,Cork,40001 - 60000,
1330,21,1,Dublin,10001 - 40000,
1331,28,1,Northern Ireland,10001 - 40000,
1332,52,0,Cork,10001 - 40000,
1333,20,0,Dublin,100000+,
1334,25,0,Dublin,10001 - 40000,
1335,45,0,Donegal,10001 - 40000,
1336,62,0,Dublin,60001 - 100000,
1337,64,0,Dublin,100000+,
1338,40,0,Dublin,100000+,
1339,35,0,Dublin,10001 - 40000,
1340,41,0,Dublin,60001 - 100000,
1341,51,0,Louth,100000+,
1342,41,1,Galway,10001 - 40000,
1343,55,0,Dublin,100000+,
1344,21,0,Dublin,60001 - 100000,
1345,21,0,Dublin,40001 - 60000,
1346,21,1,Donegal,100000+,
1347,31,1,Kerry,60001 - 100000,
1348,20,1,Kerry,10001 - 40000,
1349,33,1,Monaghan,10001 - 40000,
1350,32,1,Cavan,10001 - 40000,
1351,34,1,Leitrim,10001 - 40000,
1352,21,1,Dublin,10001 - 40000,
1353,20,0,Galway,10001 - 40000,
1354,55,1,Dublin,100000+,
1355,42,1,Cork,10001 - 40000,
1356,32,0,Dublin,60001 - 100000,
1357,69,1,Dublin,10001 - 40000,
1358,38,0,Galway,10001 - 40000,
1359,20,0,Carlow,0 - 10000,
1360,24,1,Offaly,40001 - 60000,
1361,28,0,Dublin,10001 - 40000,
1362,28,1,Dublin,100000+,
1363,65,1,Cork,40001 - 60000,
1364,60,0,Kilkenny,10001 - 40000,
1365,63,0,Dublin,40001 - 60000,
1366,39,0,Dublin,10001 - 40000,
1367,62,0,Kerry,10001 - 40000,
1368,21,1,Dublin,10001 - 40000,
1369,40,1,Dublin,100000+,
1370,36,0,Laois,60001 - 100000,
1371,22,1,Clare,60001 - 100000,
1372,57,0,Dublin,40001 - 60000,
1373,50,0,Clare,60001 - 100000,
1374,51,1,Galway,10001 - 40000,
1375,62,0,Dublin,10001 - 40000,
1376,32,1,Dublin,10001 - 40000,
1377,20,1,Dublin,100000+,
1378,55,0,Tipperary,0 - 10000,
1379,31,1,Dublin,10001 - 40000,
1380,29,1,Offaly,10001 - 40000,
1381,53,1,Dublin,60001 - 100000,
1382,61,1,Meath,10001 - 40000,
1383,34,0,Dublin,10001 - 40000,
1384,58,1,Cork,10001 - 40000,
1385,34,0,Mayo,60001 - 100000,
1386,46,0,Dublin,10001 - 40000,
1387,39,1,Laois,10001 - 40000,
1388,45,0,Monaghan,100000+,
1389,64,0,Meath,100000+,
1390,40,1,Cork,10001 - 40000,
1391,31,0,Leitrim,40001 - 60000,
1392,37,1,Offaly,60001 - 100000,
1393,35,1,Cork,60001 - 100000,
1394,44,1,Dublin,100000+,
1395,63,0,Cavan,10001 - 40000,
1396,52,1,Waterford,10001 - 40000,
1397,36,1,Dublin,60001 - 100000,
1398,59,1,Cork,100000+,
1399,45,1,Dublin,60001 - 100000,
1400,59,1,Cork,0 - 10000,
1401,69,1,Dublin,100000+,
1402,68,0,Dublin,60001 - 100000,
1403,24,0,Dublin,10001 - 40000,
1404,39,1,Dublin,0 - 10000,
1405,63,1,Dublin,10001 - 40000,
1406,55,0,Dublin,40001 - 60000,
1407,60,0,Lahinch,60001 - 100000,
1408,52,1,Dublin,10001 - 40000,
1409,57,1,Dublin,40001 - 60000,
1410,20,0,Dublin,10001 - 40000,
1411,61,0,Leitrim,100000+,
1412,46,0,Cork,100000+,
1413,60,1,Galway,100000+,
1414,63,1,Dublin,100000+,
1415,67,0,Dublin,10001 - 40000,
1416,28,0,Offaly,40001 - 60000,
